"Iteration: Iteration","D B Mean Monitor: Statistics of D B Monitor (N)","D D Mean Monitor: Statistics of D D Monitor (N)","D FW Mean Monitor: Statistics of D FW Monitor (N)","D RW Mean Monitor: Statistics of D RW Monitor (N)","D S Mean Monitor: Statistics of D S Monitor (N)","D SU Mean Monitor: Statistics of D SU Monitor (N)","D Wheels Front Mean Monitor: Statistics of D Wheels Front Monitor (N)","D Wheels Rear Mean Monitor: Statistics of D Wheels Rear Monitor (N)","Mean D Monitor: Statistics of Drag Monitor (N)"
180,39.8893675449136,5.20989066132705,12.4611158837901,42.6883159954106,18.4357291401444,4.51508660366421,8.16617808939696,6.65571404323028,138.021397961877
181,39.8159747827202,5.20350779560058,12.4481842559581,42.646453643375,18.3767531836539,4.50359764396656,8.14023590328753,6.63836754354439,137.773074752106
182,39.7430160838313,5.19709402251586,12.4354764315443,42.604616480727,18.3176576604687,4.49209745945596,8.11464494865235,6.62146394784012,137.526067035036
183,39.6704806310334,5.19065006844918,12.4229815541304,42.5628084058883,18.2583737523649,4.48061630307166,8.08945811564641,6.60502596737385,137.280394797958
184,39.5983334967062,5.18418511868229,12.4106807374287,42.5210757207294,18.1988221006373,4.46918009611177,8.06471802440823,6.58906815088951,137.036063445593
185,39.5265972866758,5.17769901444025,12.3985600856392,42.4794610162432,18.1389581890546,4.45781732284666,8.04044707152307,6.57360652104746,136.79314650747
186,39.4552551091702,5.17120028378106,12.3865990141339,42.4379820863287,18.0787583286683,4.44656442894638,8.01664400969494,6.55866605048922,136.551669311213
187,39.3843273914189,5.16469698210423,12.3747763411255,42.3966991988316,18.0182305077044,4.43545656862569,7.993296127162,6.54424118155248,136.311724298525
188,39.3138406777716,5.15820520639915,12.3630746440294,42.3556511259812,17.9574389179832,4.42452581540635,7.97036897787588,6.53032110046057,136.073426465907
189,39.2438262333297,5.1517060106918,12.3514758637299,42.3148662509069,17.8964082594515,4.41378987344303,7.94783913367972,6.51688956448623,135.836801189719
190,39.1743359663283,5.1452226472977,12.3399685519464,42.2743732609279,17.8351840866625,4.40326339414364,7.92566388126597,6.50396917659668,135.601980965169
191,39.1054128556545,5.13876462903087,12.3285433059026,42.2341669201342,17.7738674631338,4.39295518278417,7.90382750477304,6.49150587175358,135.369043733167
192,39.0370686252097,5.13235109829025,12.3171945211686,42.1942560749019,17.712548829224,4.38287238681166,7.88228315256985,6.4794627244216,135.138037412598
193,38.9693427408798,5.12596741558973,12.3059296134443,42.1546315433595,17.6513501031265,4.37302048854737,7.86098030542986,6.46778019184029,134.909002402217
194,38.9022673989823,5.1196154635107,12.2947545897991,42.1152825519521,17.5903989889189,4.36339043591907,7.8398867789675,6.45639975639412,134.681995964444
195,38.8358949077617,5.11329229606882,12.2836832138008,42.0762020341289,17.5298176046273,4.3539807921438,7.81896094913854,6.44525776084604,134.457089558516
196,38.770258629065,5.10697699909203,12.2727282818277,42.0373945280778,17.4697759191663,4.34476998218866,7.79820092278746,6.4343050793616,134.234410341567
197,38.7054108078857,5.10066090183094,12.2619018754201,41.9988453846553,17.4104129166385,4.33575043763747,7.77759762600351,6.42348267757495,134.014062627646
198,38.6413837063655,5.09431277270403,12.2512176448948,41.960540117672,17.3518529480378,4.32690122088887,7.75715345827886,6.41273781565352,133.796099684495
199,38.5782293697214,5.08790470616864,12.2406870744882,41.9224626453691,17.2942256264242,4.31820356324403,7.73688944702116,6.40201965063874,133.580622083075
200,38.5160053553929,5.08138452220956,12.2303177998068,41.8846226989289,17.2375811880097,4.30964401580695,7.71679488284205,6.39128871931672,133.367639182314
201,38.4547298714414,5.07471887013961,12.2201149188399,41.8470341654713,17.1819580346458,4.30120009946924,7.69687129752243,6.38053395820616,133.157161215736
202,38.3944120789173,5.0679025605416,12.210085749487,41.8097128205192,17.1273619885606,4.29284798200182,7.67711222408346,6.36972656358388,132.949161967695
203,38.3350554186852,5.06090463130013,12.2002267906413,41.7726678287524,17.0737926515906,4.28456829854955,7.65751958179468,6.35888079165548,132.743615992969
204,38.2766495660387,5.0536925566788,12.1905314612957,41.7359255436901,17.021203728389,4.27634266831176,7.63807217681738,6.34800634399237,132.540424045214
205,38.2192004175143,5.04626339503162,12.1809905128667,41.699522034158,16.9695376939024,4.26818158643071,7.61874707649307,6.33713394667611,132.339576663073
206,38.1626676933391,5.03861603980271,12.1715895588526,41.6634691879941,16.9187415693016,4.26008083514277,7.59953650171758,6.32629539341638,132.140996779567
207,38.1070167817533,5.03074721278226,12.1623153605414,41.6277829108232,16.8687527611245,4.25204281603514,7.58045149866555,6.31553083791741,131.944640179643
208,38.05220873674,5.02267703258909,12.1531519738338,41.5924805738213,16.8195255073147,4.24408643480478,7.56148973796898,6.30487411629943,131.750494113372
209,37.9981685599984,5.01442426001085,12.1440814120127,41.5575835893991,16.7710505521328,4.23623638338641,7.54265172434336,6.29435091019353,131.558547391477
210,37.9448631557138,5.00600180772317,12.1350888016599,41.5230964160768,16.7232948139521,4.2285195279354,7.52394869048799,6.28395348094713,131.368766694496
211,37.8922496509009,4.99744832675667,12.1261605100285,41.4890077836273,16.6762725601511,4.22095903961629,7.50539239326399,6.27367676169297,131.181167026038
212,37.8402983715288,4.98879789175809,12.1172831179675,41.4553299814745,16.6300346582271,4.21357066124137,7.48698850405575,6.26351287951494,130.995816065768
213,37.788988608558,4.98007441480987,12.1084463280183,41.4220497382977,16.5846040053673,4.2063597015329,7.46876130275973,6.25343468688538,130.812718786229
214,37.7382910914514,4.97132814467004,12.0996469215243,41.389170013955,16.5400234655038,4.19932640251105,7.450726339798,6.24341783771056,130.631930217124
215,37.6881929842742,4.96258892001442,12.0908824555565,41.356671047492,16.4963303247424,4.19245572813354,7.4329186193344,6.23343052762339,130.453470607171
216,37.6386903310875,4.95389248603301,12.0821586837554,41.3245428155253,16.4535606343278,4.18572910215976,7.41534781929077,6.22344850394529,130.277370376125
217,37.5897958427418,4.94526785892228,12.0734793444639,41.2927869356693,16.4117189485634,4.17913117569363,7.39801796868843,6.21343436228507,130.103632437028
218,37.5415147053911,4.93674826183471,12.0648493226047,41.2613910777503,16.3708258599544,4.17263674180957,7.3809464213771,6.20337097520327,129.932283365925
219,37.4938318322744,4.92836453363975,12.0562751261909,41.2303333962803,16.3308554102538,4.16622680589518,7.3641320685835,6.19328511109033,129.763304284208
220,37.4467485605394,4.9201336120353,12.0477613382397,41.1996199178815,16.2917567301203,4.15988110039388,7.3475677166501,6.1831690490002,129.59663802486
221,37.4002534392324,4.91208636917867,12.0393126775365,41.1692418595544,16.2534753093036,4.1535797912198,7.33124957139238,6.17302172804109,129.432220745459
222,37.3543557325069,4.90422243861993,12.0309324054239,41.1392016424212,16.2159417836153,4.14731251519757,7.31517324212691,6.16286145258643,129.270001212498
223,37.3090297013762,4.8965559109237,12.0226216731149,41.1094918747207,16.1790444599253,4.14106947039037,7.29932158116765,6.15270982953077,129.10984450115
224,37.2642814379481,4.88907965871229,12.0143809164351,41.0801153495712,16.1426803606461,4.13484139065285,7.28368094985157,6.14258691446716,128.951646978284
225,37.2201026104894,4.88178446092631,12.0062110728299,41.0510808114043,16.10675580967,4.12862512876631,7.26824082983017,6.13252243105666,128.795323154973
226,37.1764836243771,4.87464832611596,11.9981125610368,41.0223912529244,16.0711721436744,4.12241938378308,7.25300071599657,6.1225354229614,128.64076343087
227,37.1333932276843,4.86766267395327,11.9900836663759,40.9940670083668,16.0358417592441,4.11622117158549,7.23797076243201,6.11268030815949,128.487920577801
228,37.0908197737749,4.86080569415923,11.9821221477856,40.9661144854203,16.0007106656508,4.11003407529551,7.2231528289834,6.10298465531104,128.336744326381
229,37.0487290561571,4.85405691097735,11.9742242556791,40.9385326316238,15.9657376213041,4.10386045337255,7.20854843496407,6.09346913848174,128.18715850256
230,37.0070563174936,4.84739801628027,11.9663890927029,40.911336027922,15.9309136123205,4.09770484195969,7.19415152073688,6.0841570040065,128.039106433422
231,36.9657768499446,4.84082076773969,11.958611386281,40.8845229377893,15.8962674062487,4.09157771408619,7.17995708695547,6.07506421790354,127.892598366948
232,36.9248338755673,4.83432064675408,11.9508889849889,40.8580991422,15.8618383158234,4.08549313288953,7.16595878447297,6.06618891138474,127.747621794081
233,36.8841989346175,4.82790994727328,11.9432224242563,40.8320501685615,15.8276725988096,4.07946526649057,7.15213999050933,6.05750104119124,127.604160371709
234,36.8437891082972,4.82159417145976,11.9356146062822,40.8063682441048,15.7938425746265,4.07351039038935,7.13847806612356,6.04896750471189,127.462164665995
235,36.8035817439288,4.81539397308101,11.9280645436214,40.7810456250242,15.7604001542884,4.06763829499182,7.12496038541755,6.04055850202938,127.321643222383
236,36.7635488851297,4.8093298348103,11.9205756946529,40.7560626806614,15.7273660580198,4.06185831393756,7.11156736712105,6.03225049918047,127.182559333513
237,36.7236586851716,4.80341677882872,11.9131527858972,40.7313852442539,15.6947814793305,4.05617221424941,7.09827958855188,6.02400999372999,127.044856770013
238,36.6839130709239,4.79766195313833,11.9058006937712,40.7070164174447,15.6626890666969,4.05057985209119,7.08509276508337,6.01581110799663,126.908564927146
239,36.6443405516667,4.79207363635596,11.8985206769052,40.6829273132989,15.6310840183573,4.0450775734661,7.07199876142219,6.00763291732599,126.773655448798
240,36.6049698455814,4.78665728414075,11.8913198666057,40.6590862397571,15.5999549518981,4.03966547659672,7.05899216888772,5.99944190814946,126.640087741617
241,36.5658351169689,4.78140527186699,11.8842025263366,40.635482238491,15.5693056395626,4.03434196953931,7.04607560512842,5.99122582209504,126.507874189989
242,36.5269929226506,4.77631412982522,11.8771735895467,40.6121055437124,15.5391290505768,4.02910659438882,7.03325499303972,5.98295270096435,126.377029524704
243,36.4884762061618,4.77136624899601,11.8702358291342,40.5889546067454,15.5094165389691,4.02395441341151,7.02053175743253,5.97460715621442,126.247542757065
244,36.4503158852283,4.76655355061871,11.8633912739529,40.5660283495476,15.4801614763231,4.01888308387121,7.00790908000764,5.96613876251435,126.119381462064
245,36.412535169514,4.76185921230632,11.8566420838669,40.5433317658392,15.4513465379939,4.01388527425617,6.99539228600017,5.95753869512152,125.992531024898
246,36.3751379499208,4.75726619770056,11.8499898621808,40.5208516524114,15.4229574901659,4.00895257173169,6.98298328513603,5.948782270333,125.86692127958
247,36.338112708377,4.75276414471488,11.8434352304072,40.4986005184961,15.3949757633774,4.00407890099112,6.9706844121918,5.93982853744718,125.742480216003
248,36.3014515367562,4.74833984250622,11.8369761116977,40.4765859336393,15.3673911282605,3.99925478621491,6.95850594089651,5.93066757201492,125.619172851986
249,36.2651351549954,4.743993168812,11.8306085958679,40.4547988186413,15.3401874320313,3.9944728449377,6.9464408721315,5.92128954733806,125.496926434755
250,36.2291365025696,4.73972130396184,11.8243281939932,40.4332385830456,15.3133290377702,3.98973257341887,6.93448526273363,5.91171429491788,125.375685752411
251,36.1934008893957,4.73552312244705,11.8181286558757,40.4119011284354,15.2867877828431,3.98502668528119,6.92264973242918,5.90195873217259,125.25537672888
252,36.1578941929751,4.73139551669572,11.8120021622173,40.3907823315124,15.2605279536553,3.98035229447791,6.91092441234362,5.89204961025721,125.135928474135
253,36.1225785986659,4.7273410810926,11.8059415559637,40.3698655188958,15.2345325124591,3.97571630854659,6.89930469200298,5.8819988241285,125.017279091755
254,36.0873725546338,4.72335349445015,11.7999390744364,40.3491395106731,15.2087522754403,3.97111685160142,6.88778514993565,5.87187002110746,124.899328932278
255,36.0522474572109,4.71942454043805,11.7939875337247,40.3285870386899,15.1831418628855,3.96656752589011,6.87635927051063,5.86168057798639,124.781995807336
256,36.0171531642903,4.71553808702291,11.7880782437673,40.3081900826242,15.1576550097266,3.96206845934217,6.86501369139524,5.85149221155293,124.665188949722
257,35.9820693971479,4.71167695017158,11.7822036134093,40.2879269967311,15.1322741041194,3.95762229956876,6.85374550148288,5.84137717889034,124.548896041521
258,35.9469791043277,4.70781955284418,11.7763574802108,40.2677861791646,15.106965249822,3.95321905095072,6.84257013062693,5.83138298908303,124.43307973703
259,35.9118762202054,4.70394953282888,11.7705341464924,40.2477483012847,15.0817297009679,3.94885486037496,6.83148174165599,5.82157664075569,124.317751144566
260,35.8767443921465,4.70005065652369,11.7647293385194,40.2278039551981,15.0565538286058,3.94452425906112,6.82050130423514,5.81201887421283,124.202926608503
261,35.8416002363661,4.6961094290229,11.7589393719361,40.2079523763767,15.0314878652339,3.94022155291658,6.80963690101751,5.80273641869731,124.088684151567
262,35.806477701956,4.69211183796442,11.7531628663,40.1882086875056,15.0065702196869,3.93593136289199,6.79889812011,5.79376650118862,123.975127297604
263,35.7713911538048,4.68803906261331,11.7474006479466,40.168572252957,14.9818434615999,3.931649893739,6.78829321122872,5.78509728925382,123.862286973143
264,35.736368716866,4.68389245267295,11.7416554470882,40.1490681838538,14.9573399381376,3.9273636860489,6.77782600220262,5.77674241087083,123.750256837741
265,35.7014429901868,4.67966368418947,11.735932136474,40.1297063307451,14.9331268438973,3.92306403398606,6.76749399378348,5.76869528047725,123.639125293739
266,35.6666776033163,4.67535361442541,11.730234053607,40.1105082142433,14.9092191855565,3.91874783386008,6.75729425489341,5.76093901471424,123.528973774616
267,35.6321059725788,4.67095467490711,11.7245677221833,40.0914937718979,14.8856416415916,3.91441445902788,6.74722333966286,5.75344692973528,123.419848511585
268,35.5977802006299,4.66646678216145,11.7189345897021,40.0726944037676,14.8624081058741,3.91006707886066,6.73727836270703,5.74617836796689,123.31180789167
269,35.5637285883858,4.66190081543029,11.7133389413508,40.0541238643982,14.8395485378465,3.90571053693679,6.72745691887604,5.73910830053446,123.204916503759
270,35.5299963834982,4.65724048043117,11.7077866423178,40.0358026022569,14.8170502834571,3.90135447275087,6.71774723762595,5.73219985453253,123.099177956871
271,35.4966355722375,4.65250189216842,11.7022783282857,40.0177554306553,14.7949272369236,3.89700799119938,6.70814851044632,5.72539860522866,122.994653567145
272,35.4636758161628,4.64766897075348,11.6968146864873,40.0000006379621,14.7731761486442,3.89268218943536,6.69866201142955,5.71869693430755,122.891377395182
273,35.4311367104828,4.64273792468006,11.6913944318241,39.9825502551013,14.7517844229386,3.88838711015842,6.68929701795869,5.7120323193876,122.789320192532
274,35.3990245568126,4.63771176477347,11.6860147137936,39.9654180112204,14.7307614083602,3.88412835853343,6.68005721739499,5.7053773152144,122.688493346103
275,35.3673574638608,4.63258519793983,11.6806742914093,39.9486234005502,14.7101059960196,3.87991188858994,6.67096097738365,5.69868398044541,122.588903196199
276,35.3361143081941,4.62735244045279,11.6753715521449,39.9321709483937,14.6898009726086,3.87573559470892,6.66201135329144,5.69192354772299,122.490480717518
277,35.305294869366,4.62201275498168,11.6701086159007,39.9160624946571,14.6698324908445,3.87159905895432,6.65321571461699,5.6850477542793,122.393173753601
278,35.2748916189506,4.61656331972565,11.6648882913051,39.9002933211962,14.650174446019,3.86750205548098,6.64457857758262,5.67802403349659,122.296915663757
279,35.2448494035622,4.61101414109073,11.6597123262467,39.8848545112653,14.6307940078612,3.86344137282319,6.63610453841024,5.67082399064087,122.2015942919
280,35.2151458125159,4.6053683389639,11.6545846849545,39.869734704061,14.6116355772296,3.85941499261575,6.62778521879159,5.66343560214832,122.107104931281
281,35.1857669754028,4.59962201044607,11.6495100066601,39.8549099188923,14.5926491956987,3.8554221320822,6.61961204662846,5.65583344556368,122.013325731374
282,35.1566631481047,4.59378058109573,11.6444904079079,39.8403514549409,14.5737785095747,3.85146418991858,6.61157180687863,5.64800959681664,121.920109695238
283,35.1278082431897,4.58785933125499,11.6395300862392,39.8260322921284,14.554966235038,3.84753925746146,6.60364509099855,5.63996637991565,121.827346916226
284,35.0991598907002,4.58186912858931,11.6346353481233,39.8119197240301,14.5361927309702,3.84365112899628,6.59581653067964,5.6317042885682,121.734948770657
285,35.0706750264445,4.57581992804256,11.6298098117665,39.7979871678295,14.5174178099656,3.83980434269326,6.58805934466759,5.62323657419496,121.642810005605
286,35.0423154195128,4.56971428373669,11.6250512947302,39.7842138532423,14.4986280110015,3.8359970000934,6.5803547374287,5.61459487316839,121.550869472914
